Lat_Grid,Lon_Grid,Kode_Klaster,Status_Area
0.4,126.2,1,WASPADA (Kuning)
0.4,126.3,1,WASPADA (Kuning)
0.4,126.4,1,WASPADA (Kuning)
0.4,126.5,1,WASPADA (Kuning)
0.4,126.6,1,WASPADA (Kuning)
0.4,126.7,1,WASPADA (Kuning)
0.4,127.0,1,WASPADA (Kuning)
0.4,127.1,1,WASPADA (Kuning)
0.4,127.3,1,WASPADA (Kuning)
0.4,128.4,2,BAHAYA (Merah)
0.4,129.2,0,AMAN (Hijau)
0.4,129.3,1,WASPADA (Kuning)
0.4,129.4,2,BAHAYA (Merah)
0.4,130.1,1,WASPADA (Kuning)
0.5,96.4,2,BAHAYA (Merah)
0.5,96.5,1,WASPADA (Kuning)
0.5,96.6,2,BAHAYA (Merah)
0.5,96.7,1,WASPADA (Kuning)
0.5,96.8,1,WASPADA (Kuning)
0.5,96.9,1,WASPADA (Kuning)
0.5,97.0,2,BAHAYA (Merah)
0.5,97.1,2,BAHAYA (Merah)
0.5,97.3,1,WASPADA (Kuning)
0.5,97.4,1,WASPADA (Kuning)
0.5,97.5,2,BAHAYA (Merah)
0.5,97.6,1,WASPADA (Kuning)
0.5,97.7,1,WASPADA (Kuning)
0.5,97.8,1,WASPADA (Kuning)
0.5,97.9,1,WASPADA (Kuning)
0.5,98.0,1,WASPADA (Kuning)
0.5,98.1,1,WASPADA (Kuning)
0.5,98.2,1,WASPADA (Kuning)
0.5,98.3,2,BAHAYA (Merah)
0.5,98.4,1,WASPADA (Kuning)
0.5,98.5,1,WASPADA (Kuning)
0.5,98.6,2,BAHAYA (Merah)
0.5,98.7,1,WASPADA (Kuning)
0.5,98.8,1,WASPADA (Kuning)
0.5,98.9,1,WASPADA (Kuning)
0.5,99.0,2,BAHAYA (Merah)
0.5,99.1,1,WASPADA (Kuning)
0.5,99.2,1,WASPADA (Kuning)
0.5,99.4,2,BAHAYA (Merah)
0.5,99.5,1,WASPADA (Kuning)
0.5,99.6,1,WASPADA (Kuning)
0.5,99.7,1,WASPADA (Kuning)
0.5,99.8,1,WASPADA (Kuning)
0.5,99.9,1,WASPADA (Kuning)
0.5,100.0,1,WASPADA (Kuning)
0.5,100.2,2,BAHAYA (Merah)
0.5,100.3,1,WASPADA (Kuning)
0.5,119.6,2,BAHAYA (Merah)
0.5,119.7,1,WASPADA (Kuning)
0.5,119.8,1,WASPADA (Kuning)
0.5,119.9,2,BAHAYA (Merah)
0.5,120.4,1,WASPADA (Kuning)
0.5,120.5,2,BAHAYA (Merah)
0.5,120.6,1,WASPADA (Kuning)
0.5,120.7,1,WASPADA (Kuning)
0.5,120.8,1,WASPADA (Kuning)
0.5,121.0,2,BAHAYA (Merah)
0.5,121.1,2,BAHAYA (Merah)
0.5,121.2,1,WASPADA (Kuning)
0.5,121.3,2,BAHAYA (Merah)
0.5,121.4,1,WASPADA (Kuning)
0.5,121.5,2,BAHAYA (Merah)
0.5,121.6,2,BAHAYA (Merah)
0.5,121.7,1,WASPADA (Kuning)
0.5,121.9,1,WASPADA (Kuning)
0.5,122.0,2,BAHAYA (Merah)
0.5,122.1,1,WASPADA (Kuning)
0.5,122.2,2,BAHAYA (Merah)
0.5,122.3,1,WASPADA (Kuning)
0.5,122.4,1,WASPADA (Kuning)
0.5,122.5,1,WASPADA (Kuning)
0.5,122.6,1,WASPADA (Kuning)
0.5,122.7,1,WASPADA (Kuning)
0.5,123.0,1,WASPADA (Kuning)
0.5,123.3,1,WASPADA (Kuning)
0.5,123.4,1,WASPADA (Kuning)
0.5,123.5,1,WASPADA (Kuning)
0.5,123.6,1,WASPADA (Kuning)
0.5,123.7,1,WASPADA (Kuning)
0.5,123.8,1,WASPADA (Kuning)
0.5,123.9,1,WASPADA (Kuning)
0.5,124.0,1,WASPADA (Kuning)
0.5,124.1,2,BAHAYA (Merah)
0.5,124.2,2,BAHAYA (Merah)
0.5,124.3,1,WASPADA (Kuning)
0.5,124.4,2,BAHAYA (Merah)
0.5,124.5,2,BAHAYA (Merah)
0.5,124.7,1,WASPADA (Kuning)
0.5,124.8,1,WASPADA (Kuning)
0.5,124.9,1,WASPADA (Kuning)
0.5,125.1,1,WASPADA (Kuning)
0.5,125.2,1,WASPADA (Kuning)
0.5,125.3,1,WASPADA (Kuning)
0.5,125.4,1,WASPADA (Kuning)
0.5,125.5,2,BAHAYA (Merah)
0.5,125.6,1,WASPADA (Kuning)
0.5,125.7,1,WASPADA (Kuning)
0.5,125.8,2,BAHAYA (Merah)
0.5,125.9,2,BAHAYA (Merah)
0.5,126.0,2,BAHAYA (Merah)
0.5,126.1,2,BAHAYA (Merah)
0.5,126.2,2,BAHAYA (Merah)
0.5,126.3,1,WASPADA (Kuning)
0.5,126.4,1,WASPADA (Kuning)
0.5,126.5,1,WASPADA (Kuning)
0.5,126.6,1,WASPADA (Kuning)
0.5,126.7,1,WASPADA (Kuning)
0.5,126.8,1,WASPADA (Kuning)
0.5,126.9,2,BAHAYA (Merah)
0.5,127.0,1,WASPADA (Kuning)
0.5,127.3,1,WASPADA (Kuning)
0.5,127.4,1,WASPADA (Kuning)
0.5,127.9,1,WASPADA (Kuning)
0.5,128.5,1,WASPADA (Kuning)
0.5,128.6,2,BAHAYA (Merah)
0.5,128.7,1,WASPADA (Kuning)
0.5,128.8,1,WASPADA (Kuning)
0.5,129.0,1,WASPADA (Kuning)
0.5,129.1,1,WASPADA (Kuning)
0.5,129.5,1,WASPADA (Kuning)
0.5,130.1,1,WASPADA (Kuning)
0.5,130.7,1,WASPADA (Kuning)
0.5,134.9,1,WASPADA (Kuning)
0.5,137.4,1,WASPADA (Kuning)
0.6,95.2,1,WASPADA (Kuning)
0.6,96.3,1,WASPADA (Kuning)
0.6,96.6,1,WASPADA (Kuning)
0.6,96.7,1,WASPADA (Kuning)
0.6,96.8,0,AMAN (Hijau)
0.6,97.0,1,WASPADA (Kuning)
0.6,97.1,1,WASPADA (Kuning)
0.6,97.2,1,WASPADA (Kuning)
0.6,97.3,1,WASPADA (Kuning)
0.6,97.4,2,BAHAYA (Merah)
0.6,97.5,1,WASPADA (Kuning)
0.6,97.6,2,BAHAYA (Merah)
0.6,98.0,2,BAHAYA (Merah)
0.6,98.1,1,WASPADA (Kuning)
0.6,98.2,1,WASPADA (Kuning)
0.6,98.3,2,BAHAYA (Merah)
0.6,98.4,2,BAHAYA (Merah)
0.6,98.5,2,BAHAYA (Merah)
0.6,98.6,1,WASPADA (Kuning)
0.6,98.7,1,WASPADA (Kuning)
0.6,98.8,1,WASPADA (Kuning)
0.6,98.9,1,WASPADA (Kuning)
0.6,99.0,1,WASPADA (Kuning)
0.6,99.3,1,WASPADA (Kuning)
0.6,99.4,2,BAHAYA (Merah)
0.6,99.5,2,BAHAYA (Merah)
0.6,99.6,1,WASPADA (Kuning)
0.6,99.7,0,AMAN (Hijau)
0.6,99.8,1,WASPADA (Kuning)
0.6,99.9,1,WASPADA (Kuning)
0.6,100.0,1,WASPADA (Kuning)
0.6,100.1,1,WASPADA (Kuning)
0.6,100.2,1,WASPADA (Kuning)
0.6,100.3,1,WASPADA (Kuning)
0.6,100.4,1,WASPADA (Kuning)
0.6,100.9,1,WASPADA (Kuning)
0.6,110.0,0,AMAN (Hijau)
0.6,110.4,0,AMAN (Hijau)
0.6,115.0,1,WASPADA (Kuning)
0.6,118.2,1,WASPADA (Kuning)
0.6,118.6,1,WASPADA (Kuning)
0.6,119.0,1,WASPADA (Kuning)
0.6,119.7,1,WASPADA (Kuning)
0.6,119.9,1,WASPADA (Kuning)
0.6,120.3,1,WASPADA (Kuning)
0.6,120.4,2,BAHAYA (Merah)
0.6,120.5,2,BAHAYA (Merah)
0.6,120.6,1,WASPADA (Kuning)
0.6,120.7,1,WASPADA (Kuning)
0.6,120.8,1,WASPADA (Kuning)
0.6,120.9,1,WASPADA (Kuning)
0.6,121.2,1,WASPADA (Kuning)
0.6,121.3,2,BAHAYA (Merah)
0.6,121.4,1,WASPADA (Kuning)
0.6,121.5,1,WASPADA (Kuning)
0.6,121.6,2,BAHAYA (Merah)
0.6,121.7,1,WASPADA (Kuning)
0.6,121.8,2,BAHAYA (Merah)
0.6,122.0,2,BAHAYA (Merah)
0.6,122.1,1,WASPADA (Kuning)
0.6,122.2,1,WASPADA (Kuning)
0.6,122.3,1,WASPADA (Kuning)
0.6,122.4,1,WASPADA (Kuning)
0.6,122.6,2,BAHAYA (Merah)
0.6,122.8,1,WASPADA (Kuning)
0.6,122.9,1,WASPADA (Kuning)
0.6,123.0,1,WASPADA (Kuning)
0.6,123.1,1,WASPADA (Kuning)
0.6,123.3,1,WASPADA (Kuning)
0.6,123.4,1,WASPADA (Kuning)
0.6,123.5,1,WASPADA (Kuning)
0.6,123.6,1,WASPADA (Kuning)
0.6,123.7,1,WASPADA (Kuning)
0.6,123.8,1,WASPADA (Kuning)
0.6,123.9,1,WASPADA (Kuning)
0.6,124.0,1,WASPADA (Kuning)
0.6,124.2,1,WASPADA (Kuning)
0.6,124.3,1,WASPADA (Kuning)
0.6,124.4,1,WASPADA (Kuning)
0.6,124.5,1,WASPADA (Kuning)
0.6,124.8,1,WASPADA (Kuning)
0.6,125.0,0,AMAN (Hijau)
0.6,125.1,1,WASPADA (Kuning)
0.6,125.2,1,WASPADA (Kuning)
0.6,125.3,1,WASPADA (Kuning)
0.6,125.4,1,WASPADA (Kuning)
0.6,125.5,1,WASPADA (Kuning)
0.6,125.6,1,WASPADA (Kuning)
0.6,125.7,1,WASPADA (Kuning)
0.6,125.8,1,WASPADA (Kuning)
0.6,126.0,1,WASPADA (Kuning)
0.6,126.1,1,WASPADA (Kuning)
0.6,126.2,1,WASPADA (Kuning)
0.6,126.3,1,WASPADA (Kuning)
0.6,126.4,1,WASPADA (Kuning)
0.6,126.5,1,WASPADA (Kuning)
0.6,126.6,1,WASPADA (Kuning)
0.6,126.7,1,WASPADA (Kuning)
0.6,126.8,1,WASPADA (Kuning)
0.6,126.9,1,WASPADA (Kuning)
0.6,127.0,1,WASPADA (Kuning)
0.6,127.1,1,WASPADA (Kuning)
0.6,127.4,1,WASPADA (Kuning)
0.6,127.5,1,WASPADA (Kuning)
0.6,127.6,1,WASPADA (Kuning)
0.6,128.1,2,BAHAYA (Merah)
0.6,128.2,2,BAHAYA (Merah)
0.6,128.3,1,WASPADA (Kuning)
0.6,128.6,1,WASPADA (Kuning)
0.6,129.0,1,WASPADA (Kuning)
0.6,129.2,1,WASPADA (Kuning)
0.6,129.6,1,WASPADA (Kuning)
0.6,132.5,1,WASPADA (Kuning)
0.6,135.1,1,WASPADA (Kuning)
0.7,96.3,2,BAHAYA (Merah)
0.7,96.4,1,WASPADA (Kuning)
0.7,96.9,2,BAHAYA (Merah)
0.7,97.0,1,WASPADA (Kuning)
0.7,97.1,1,WASPADA (Kuning)
0.7,97.2,1,WASPADA (Kuning)
0.7,97.3,1,WASPADA (Kuning)
0.7,97.4,1,WASPADA (Kuning)
0.7,97.5,1,WASPADA (Kuning)
0.7,97.6,1,WASPADA (Kuning)
0.7,97.7,1,WASPADA (Kuning)
0.7,97.8,1,WASPADA (Kuning)
0.7,98.0,1,WASPADA (Kuning)
0.7,98.1,1,WASPADA (Kuning)
0.7,98.3,1,WASPADA (Kuning)
0.7,98.4,1,WASPADA (Kuning)
0.7,98.5,1,WASPADA (Kuning)
0.7,98.6,1,WASPADA (Kuning)
0.7,98.7,1,WASPADA (Kuning)
0.7,99.0,1,WASPADA (Kuning)
0.7,99.4,1,WASPADA (Kuning)
0.7,99.5,1,WASPADA (Kuning)
0.7,99.7,2,BAHAYA (Merah)
0.7,99.8,1,WASPADA (Kuning)
0.7,99.9,1,WASPADA (Kuning)
0.7,100.1,1,WASPADA (Kuning)
0.7,100.2,0,AMAN (Hijau)
0.7,100.3,1,WASPADA (Kuning)
0.7,100.5,1,WASPADA (Kuning)
0.7,108.8,2,BAHAYA (Merah)
0.7,117.7,1,WASPADA (Kuning)
0.7,117.8,1,WASPADA (Kuning)
0.7,118.6,1,WASPADA (Kuning)
0.7,118.7,1,WASPADA (Kuning)
0.7,119.7,2,BAHAYA (Merah)
0.7,119.8,1,WASPADA (Kuning)
0.7,119.9,2,BAHAYA (Merah)
0.7,120.0,2,BAHAYA (Merah)
0.7,120.1,2,BAHAYA (Merah)
0.7,120.3,2,BAHAYA (Merah)
0.7,120.4,1,WASPADA (Kuning)
0.7,120.5,2,BAHAYA (Merah)
0.7,120.6,1,WASPADA (Kuning)
0.7,120.7,1,WASPADA (Kuning)
0.7,120.8,1,WASPADA (Kuning)
0.7,121.0,2,BAHAYA (Merah)
0.7,121.1,2,BAHAYA (Merah)
0.7,121.2,2,BAHAYA (Merah)
0.7,121.3,2,BAHAYA (Merah)
0.7,121.4,1,WASPADA (Kuning)
0.7,121.5,2,BAHAYA (Merah)
0.7,121.6,1,WASPADA (Kuning)
0.7,121.7,1,WASPADA (Kuning)
0.7,122.0,0,AMAN (Hijau)
0.7,122.1,1,WASPADA (Kuning)
0.7,122.2,1,WASPADA (Kuning)
0.7,122.3,2,BAHAYA (Merah)
0.7,122.4,1,WASPADA (Kuning)
0.7,122.5,1,WASPADA (Kuning)
0.7,122.6,1,WASPADA (Kuning)
0.7,122.7,1,WASPADA (Kuning)
0.7,122.9,1,WASPADA (Kuning)
0.7,123.0,1,WASPADA (Kuning)
0.7,123.3,2,BAHAYA (Merah)
0.7,123.4,1,WASPADA (Kuning)
0.7,123.5,1,WASPADA (Kuning)
0.7,123.6,1,WASPADA (Kuning)
0.7,123.7,1,WASPADA (Kuning)
0.7,123.8,1,WASPADA (Kuning)
0.7,123.9,1,WASPADA (Kuning)
0.7,124.1,1,WASPADA (Kuning)
0.7,124.4,1,WASPADA (Kuning)
0.7,124.5,1,WASPADA (Kuning)
0.7,124.6,2,BAHAYA (Merah)
0.7,124.7,1,WASPADA (Kuning)
0.7,124.9,2,BAHAYA (Merah)
0.7,125.0,1,WASPADA (Kuning)
0.7,125.1,2,BAHAYA (Merah)
0.7,125.2,1,WASPADA (Kuning)
0.7,125.3,1,WASPADA (Kuning)
0.7,125.4,2,BAHAYA (Merah)
0.7,125.5,1,WASPADA (Kuning)
0.7,125.6,1,WASPADA (Kuning)
0.7,125.7,1,WASPADA (Kuning)
0.7,125.8,1,WASPADA (Kuning)
